ts,avg_nb_vehicules_in_per_hour,nb_trucks_in,nb_cars_in,avg_waiting_in,avg_nb_vehicules_out_per_hour,nb_trucks_out,nb_cars_out,avg_waiting_out,avg_temperature,pressure,precipitation_MM,windspeed_Kmph
2020-03-29 03:00:00+02:00,13,0,13,0.0,18,0,18,0.014449312499738909,6,1025,0.0,27
2020-03-29 03:00:00+02:00,20,0,20,0.04910283862897408,25,0,25,0.10677168789919293,6,1025,0.0,27
2020-03-29 04:00:00+02:00,29,1,28,0.5419439371488394,36,1,35,2.727177547566476,6,1025,0.0,27
2020-03-29 05:00:00+02:00,36,1,35,2.727177547566476,48,1,47,9.964553643509852,6,1025,0.0,27
2020-03-29 06:00:00+02:00,57,2,55,11.247345675463038,74,3,71,9.886934519670994,6,1025,0.0,27
2020-03-29 07:00:00+02:00,87,3,84,9.504121716770046,119,3,116,9.275729661817119,6,1025,0.0,27
2020-03-29 08:00:00+02:00,110,4,106,20.964248322238312,128,4,124,16.268122259148125,6,1025,0.0,27
2020-03-29 09:00:00+02:00,118,4,114,16.65435568776215,166,6,160,16.094287115128708,6,1025,0.0,27
2020-03-29 10:00:00+02:00,106,4,102,19.560878716092326,149,5,144,17.937448228249327,6,1025,0.0,27
2020-03-29 11:00:00+02:00,82,3,79,8.6962433625344,98,3,95,9.366341704429512,6,1025,0.0,27
2020-03-29 12:00:00+02:00,86,3,83,9.565861223121674,119,3,116,9.275729661817119,6,1025,0.0,27
2020-03-29 13:00:00+02:00,89,3,86,10.527801976587284,98,4,94,9.366341704429512,6,1025,0.0,27
2020-03-29 14:00:00+02:00,86,3,83,9.565861223121674,119,3,116,9.275729661817119,6,1025,0.0,27
2020-03-29 15:00:00+02:00,96,4,92,10.792244903732447,127,4,123,18.022773693841014,6,1025,0.0,27
2020-03-29 16:00:00+02:00,97,4,93,12.91170780960746,118,4,114,16.65435568776215,6,1025,0.0,27
2020-03-29 17:00:00+02:00,117,4,113,13.539944397802945,135,5,130,20.27811899595658,6,1025,0.0,27
2020-03-29 18:00:00+02:00,109,4,105,18.214376818550008,139,5,134,19.408576933840735,6,1025,0.0,27
2020-03-29 19:00:00+02:00,89,3,86,10.527801976587284,90,3,87,10.477669283936715,6,1025,0.0,27
2020-03-29 20:00:00+02:00,74,3,71,9.886934519670994,107,4,103,12.742346635562697,6,1025,0.0,27
2020-03-29 21:00:00+02:00,73,2,71,10.015349835153332,86,3,83,9.565861223121674,6,1025,0.0,27
2020-03-29 22:00:00+02:00,59,2,57,11.512224289105106,74,3,71,9.886934519670994,6,1025,0.0,27
2020-03-29 23:00:00+02:00,29,1,28,0.5419439371488394,36,1,35,2.727177547566476,6,1025,0.0,27
2020-03-30 00:00:00+02:00,39,3,36,6.782457974710225,37,4,33,2.066086063070793,5,1031,0.0,28
2020-03-30 01:00:00+02:00,26,2,24,1.5382661455122164,26,2,24,1.5382661455122164,5,1031,0.0,28
2020-03-30 02:00:00+02:00,24,2,22,1.5004308879154395,26,2,24,1.5382661455122164,5,1031,0.0,28
2020-03-30 03:00:00+02:00,37,3,34,2.066086063070793,39,4,35,6.782457974710225,5,1031,0.0,28
2020-03-30 04:00:00+02:00,60,5,55,10.583722413773145,62,6,56,14.48690450543278,5,1031,0.0,28
2020-03-30 05:00:00+02:00,108,10,98,14.813734676069407,112,11,101,14.898852003445265,5,1031,0.0,28
2020-03-30 06:00:00+02:00,136,13,123,16.594078125250377,142,16,126,21.623487252479663,5,1031,0.0,28
2020-03-30 07:00:00+02:00,226,22,204,20.308697708911414,214,23,191,18.560318290748608,5,1031,0.0,28
2020-03-30 08:00:00+02:00,239,24,215,13.74553452780325,235,29,206,20.674840106170866,5,1031,0.0,28
2020-03-30 09:00:00+02:00,154,16,138,23.457384968254527,151,18,133,19.408157188048275,5,1031,0.0,28
2020-03-30 10:00:00+02:00,128,11,117,19.601953989978306,128,12,116,19.601953989978306,5,1031,0.0,28
2020-03-30 11:00:00+02:00,152,13,139,20.188330220444417,154,15,139,23.457384968254527,5,1031,0.0,28
2020-03-30 12:00:00+02:00,123,13,110,19.074654696202938,128,14,114,19.601953989978306,5,1031,0.0,28
2020-03-30 13:00:00+02:00,127,11,116,19.116953333289125,125,13,112,23.026828253397017,5,1031,0.0,28
2020-03-30 14:00:00+02:00,127,11,116,19.116953333289125,125,13,112,23.026828253397017,5,1031,0.0,28
2020-03-30 15:00:00+02:00,139,12,127,18.732486269107348,137,15,122,18.928795118329443,5,1031,0.0,28
2020-03-30 16:00:00+02:00,145,14,131,18.85528596371164,157,17,140,23.857880119976507,5,1031,0.0,28
2020-03-30 17:00:00+02:00,216,21,195,21.273439412003903,220,27,193,16.758079648934128,5,1031,0.0,28
2020-03-30 18:00:00+02:00,228,21,207,15.818609956751573,225,22,203,17.07968654570721,5,1031,0.0,28
2020-03-30 19:00:00+02:00,168,15,153,20.304807772345505,167,18,149,21.39117903937357,5,1031,0.0,28
2020-03-30 20:00:00+02:00,166,16,150,18.57114730689396,170,20,150,19.775542485132945,5,1031,0.0,28
2020-03-30 21:00:00+02:00,122,13,109,20.245567873519157,131,15,116,14.183230975852695,5,1031,0.0,28
2020-03-30 22:00:00+02:00,89,8,81,17.562315027840828,89,8,81,17.562315027840828,5,1031,0.0,28
2020-03-30 23:00:00+02:00,63,5,58,14.929801273937542,62,6,56,14.48690450543278,5,1031,0.0,28
2020-03-31 00:00:00+02:00,34,3,31,5.3950651883530085,41,4,37,8.457036189746331,7,1027,0.0,17
2020-03-31 01:00:00+02:00,25,2,23,1.1875344360364632,27,2,25,1.9016023008994223,7,1027,0.0,17
2020-03-31 02:00:00+02:00,25,2,23,1.1875344360364632,27,2,25,1.9016023008994223,7,1027,0.0,17
2020-03-31 03:00:00+02:00,39,3,36,6.782457974710225,38,3,35,11.101073107969722,7,1027,0.0,17
2020-03-31 04:00:00+02:00,63,5,58,14.929801273937542,64,6,58,14.414592943793718,7,1027,0.0,17
2020-03-31 05:00:00+02:00,118,10,108,23.272574380346793,126,12,114,21.990298593101397,7,1027,0.0,17
2020-03-31 06:00:00+02:00,129,12,117,17.995114557081255,148,12,136,18.058884943386857,7,1027,0.0,17
2020-03-31 07:00:00+02:00,226,21,205,20.308697708911414,222,21,201,18.77573498601868,7,1027,0.0,17
2020-03-31 08:00:00+02:00,208,19,189,17.851758798784658,247,21,226,18.30797612224211,7,1027,0.0,17
2020-03-31 09:00:00+02:00,140,11,129,15.331768592489755,155,15,140,19.469409355748308,7,1027,0.0,17
2020-03-31 10:00:00+02:00,117,11,106,21.891304075969387,140,13,127,15.331768592489755,7,1027,0.0,17
2020-03-31 11:00:00+02:00,139,12,127,18.732486269107348,155,15,140,19.469409355748308,7,1027,0.0,17
2020-03-31 12:00:00+02:00,117,11,106,21.891304075969387,140,13,127,15.331768592489755,7,1027,0.0,17
2020-03-31 13:00:00+02:00,116,10,106,23.67872830820291,140,13,127,15.331768592489755,7,1027,0.0,17
2020-03-31 14:00:00+02:00,116,10,106,23.67872830820291,140,13,127,15.331768592489755,7,1027,0.0,17
2020-03-31 15:00:00+02:00,128,11,117,19.601953989978306,148,12,136,18.058884943386857,7,1027,0.0,17
2020-03-31 16:00:00+02:00,159,15,144,17.78748005044877,162,13,149,19.08849102929865,7,1027,0.0,17
2020-03-31 17:00:00+02:00,207,17,190,21.877297854955202,224,21,203,16.30248157536985,7,1027,0.0,17
2020-03-31 18:00:00+02:00,220,18,202,16.758079648934128,242,21,221,20.990360069331732,7,1027,0.0,17
2020-03-31 19:00:00+02:00,159,14,145,17.78748005044877,175,14,161,17.666202741429842,7,1027,0.0,17
2020-03-31 20:00:00+02:00,170,15,155,19.775542485132945,170,18,152,19.775542485132945,7,1027,0.0,17
2020-03-31 21:00:00+02:00,130,10,120,15.65660051079879,135,11,124,21.280002906629502,7,1027,0.0,17
2020-03-31 22:00:00+02:00,92,7,85,10.404364071122256,90,7,83,13.960700117154147,7,1027,0.0,17
2020-03-31 23:00:00+02:00,59,4,55,10.572210467564378,64,6,58,14.414592943793718,7,1027,0.0,17
2020-04-01 00:00:00+02:00,66,8,58,8.66087158766172,64,7,57,14.026099803141571,10,1026,0.0,13
2020-04-01 01:00:00+02:00,43,5,38,7.555366152542149,41,5,36,4.9345676418029445,10,1026,0.0,13
2020-04-01 02:00:00+02:00,43,4,39,7.555366152542149,41,5,36,4.9345676418029445,10,1026,0.0,13
2020-04-01 03:00:00+02:00,66,7,59,8.66087158766172,64,7,57,14.026099803141571,10,1026,0.0,13
2020-04-01 04:00:00+02:00,110,14,96,14.109887773033899,99,10,89,14.833512798015287,10,1026,0.0,13
2020-04-01 05:00:00+02:00,201,22,179,22.061472810845842,195,23,172,21.502321255791472,10,1026,0.0,13
2020-04-01 06:00:00+02:00,241,28,213,22.882071172466965,220,24,196,18.729640796362187,10,1026,0.0,13
2020-04-01 07:00:00+02:00,379,47,332,20.059308979444502,353,36,317,16.072474715915927,10,1026,0.0,13
2020-04-01 08:00:00+02:00,398,50,348,17.528461730035602,403,48,355,13.914029524281172,10,1026,0.0,13
2020-04-01 09:00:00+02:00,265,32,233,20.34267348407847,239,24,215,23.923723620231325,10,1026,0.0,13
2020-04-01 10:00:00+02:00,218,26,192,22.73300845004657,199,25,174,17.787925292792103,10,1026,0.0,13
2020-04-01 11:00:00+02:00,264,31,233,19.326928751905097,239,24,215,23.923723620231325,10,1026,0.0,13
2020-04-01 12:00:00+02:00,218,26,192,22.73300845004657,199,25,174,17.787925292792103,10,1026,0.0,13
2020-04-01 13:00:00+02:00,220,26,194,18.729640796362187,216,24,192,19.85285941667913,10,1026,0.0,13
2020-04-01 14:00:00+02:00,220,25,195,18.729640796362187,216,24,192,19.85285941667913,10,1026,0.0,13
2020-04-01 15:00:00+02:00,243,28,215,25.380099969640305,230,27,203,17.60723498396665,10,1026,0.0,13
2020-04-01 16:00:00+02:00,264,29,235,19.326928751905097,239,24,215,23.923723620231325,10,1026,0.0,13
2020-04-01 17:00:00+02:00,372,46,326,22.421394120106562,351,44,307,21.009303371553763,10,1026,0.0,13
2020-04-01 18:00:00+02:00,400,45,355,24.218092797619367,375,40,335,18.630225331336334,10,1026,0.0,13
2020-04-01 19:00:00+02:00,283,38,245,21.39422350027581,276,26,250,17.34974806433115,10,1026,0.0,13
2020-04-01 20:00:00+02:00,286,33,253,22.799042804335677,274,34,240,27.25802623834161,10,1026,0.0,13
2020-04-01 21:00:00+02:00,220,25,195,18.729640796362187,216,24,192,19.85285941667913,10,1026,0.0,13
2020-04-01 22:00:00+02:00,153,17,136,18.89706115395996,141,17,124,16.082921323202,10,1026,0.0,13
2020-04-01 23:00:00+02:00,110,12,98,14.109887773033899,99,10,89,14.833512798015287,10,1026,0.0,13
2020-04-02 00:00:00+02:00,58,4,54,10.505136369992313,60,9,51,10.583722413773145,7,1020,0.0,11
2020-04-02 01:00:00+02:00,34,2,32,5.3950651883530085,40,5,35,5.275608835029151,7,1020,0.0,11
2020-04-02 02:00:00+02:00,39,3,36,6.782457974710225,37,5,32,2.066086063070793,7,1020,0.0,11
2020-04-02 03:00:00+02:00,56,4,52,10.152150256689218,61,8,53,12.362973378192347,7,1020,0.0,11
2020-04-02 04:00:00+02:00,87,7,80,17.896548892855574,99,12,87,10.779955578794215,7,1020,0.0,11
2020-04-02 05:00:00+02:00,165,14,151,20.56038540292619,180,28,152,20.970253971133605,7,1020,0.0,11
2020-04-02 06:00:00+02:00,211,18,193,18.759232281731908,216,31,185,21.273439412003903,7,1020,0.0,11
2020-04-02 07:00:00+02:00,325,29,296,19.331050121665143,354,55,299,21.22371738501729,7,1020,0.0,11
2020-04-02 08:00:00+02:00,362,28,334,18.208767664177746,357,58,299,21.912097396672888,7,1020,0.0,11
2020-04-02 09:00:00+02:00,240,18,222,16.023164601360044,239,34,205,13.74553452780325,7,1020,0.0,11
2020-04-02 10:00:00+02:00,209,17,192,22.16757043059366,200,25,175,19.256012935412965,7,1020,0.0,11
2020-04-02 11:00:00+02:00,216,18,198,21.273439412003903,245,39,206,18.942213831390788,7,1020,0.0,11
2020-04-02 12:00:00+02:00,185,16,169,20.160625004949942,195,25,170,23.83440770251287,7,1020,0.0,11
2020-04-02 13:00:00+02:00,208,18,190,17.851758798784658,201,25,176,22.51450761920508,7,1020,0.0,11
2020-04-02 14:00:00+02:00,180,15,165,20.970253971133605,206,31,175,22.241507594869486,7,1020,0.0,11
2020-04-02 15:00:00+02:00,195,15,180,23.83440770251287,226,28,198,20.308697708911414,7,1020,0.0,11
2020-04-02 16:00:00+02:00,214,17,197,18.560318290748608,250,36,214,14.642007731534619,7,1020,0.0,11
2020-04-02 17:00:00+02:00,315,27,288,16.084372336057935,330,47,283,16.43301680059058,7,1020,0.0,11
2020-04-02 18:00:00+02:00,327,26,301,17.492932564197055,353,45,308,20.016393666106563,7,1020,0.0,11
2020-04-02 19:00:00+02:00,250,22,228,14.642007731534619,258,39,219,21.93153719781745,7,1020,0.0,11
2020-04-02 20:00:00+02:00,232,18,214,14.357520231191923,265,34,231,24.143057918667047,7,1020,0.0,11
2020-04-02 21:00:00+02:00,183,14,169,16.4856647978058,192,24,168,21.295822766447603,7,1020,0.0,11
2020-04-02 22:00:00+02:00,131,10,121,14.183230975852695,139,17,122,18.732486269107348,7,1020,0.0,11
2020-04-02 23:00:00+02:00,87,7,80,17.896548892855574,99,12,87,10.779955578794215,7,1020,0.0,11
2020-04-03 00:00:00+02:00,86,8,78,21.204994436842384,84,7,77,14.398269762880606,11,1017,0.0,8
2020-04-03 01:00:00+02:00,58,6,52,10.505136369992313,58,6,52,10.505136369992313,11,1017,0.0,8
2020-04-03 02:00:00+02:00,58,6,52,10.505136369992313,58,6,52,10.505136369992313,11,1017,0.0,8
2020-04-03 03:00:00+02:00,86,9,77,21.204994436842384,84,7,77,14.398269762880606,11,1017,0.0,8
2020-04-03 04:00:00+02:00,147,15,132,20.208056467665056,147,12,135,20.208056467665056,11,1017,0.0,8
2020-04-03 05:00:00+02:00,272,28,244,23.2664106640069,260,29,231,21.14564444182058,11,1017,0.0,8
2020-04-03 06:00:00+02:00,316,33,283,20.52457281115525,311,27,284,16.325599187415413,11,1017,0.0,8
2020-04-03 07:00:00+02:00,494,47,447,22.10454361750988,499,56,443,21.95846674548548,11,1017,0.0,8
2020-04-03 08:00:00+02:00,537,55,482,17.709537334724534,534,48,486,22.13831863455401,11,1017,0.0,8
2020-04-03 09:00:00+02:00,342,33,309,17.147818156889407,328,35,293,17.860857228116767,11,1017,0.0,8
2020-04-03 10:00:00+02:00,300,32,268,19.621479548992166,276,27,249,21.646913060128323,11,1017,0.0,8
2020-04-03 11:00:00+02:00,344,33,311,17.416933285982235,351,40,311,16.04918751558848,11,1017,0.0,8
2020-04-03 12:00:00+02:00,288,28,260,22.858888837585067,276,25,251,21.646913060128323,11,1017,0.0,8
2020-04-03 13:00:00+02:00,288,28,260,22.858888837585067,276,25,251,21.646913060128323,11,1017,0.0,8
2020-04-03 14:00:00+02:00,288,28,260,22.858888837585067,276,25,251,21.646913060128323,11,1017,0.0,8
2020-04-03 15:00:00+02:00,316,30,286,20.52457281115525,311,27,284,16.325599187415413,11,1017,0.0,8
2020-04-03 16:00:00+02:00,349,33,316,16.300891984453436,351,31,320,16.04918751558848,11,1017,0.0,8
2020-04-03 17:00:00+02:00,490,48,442,20.189989846505636,508,49,459,22.57591031476529,11,1017,0.0,8
2020-04-03 18:00:00+02:00,541,56,485,22.694770826128472,492,44,448,19.891083729909596,11,1017,0.0,8
2020-04-03 19:00:00+02:00,384,37,347,23.18758332904822,386,39,347,18.304254687443294,11,1017,0.0,8
2020-04-03 20:00:00+02:00,384,37,347,23.18758332904822,386,39,347,18.304254687443294,11,1017,0.0,8
2020-04-03 21:00:00+02:00,295,28,267,20.557446011766526,279,24,255,23.809963875172556,11,1017,0.0,8
2020-04-03 22:00:00+02:00,204,22,182,12.517560993101368,194,21,173,21.593451125557873,11,1017,0.0,8
2020-04-03 23:00:00+02:00,147,15,132,20.208056467665056,147,12,135,20.208056467665056,11,1017,0.0,8
2020-04-04 00:00:00+02:00,97,6,91,12.91170780960746,99,5,94,10.313624634117142,13,1022,0.0,8
2020-04-04 01:00:00+02:00,64,4,60,8.557251957401023,66,4,62,9.595877216947136,13,1022,0.0,8
2020-04-04 02:00:00+02:00,61,3,58,13.45123014142322,64,3,61,8.557251957401023,13,1022,0.0,8
2020-04-04 03:00:00+02:00,94,6,88,10.166272350500234,99,5,94,10.313624634117142,13,1022,0.0,8
2020-04-04 04:00:00+02:00,128,8,120,16.268122259148125,133,8,125,15.567856067550506,13,1022,0.0,8
2020-04-04 05:00:00+02:00,161,9,152,19.39413115763897,166,9,157,16.094287115128708,13,1022,0.0,8
2020-04-04 06:00:00+02:00,253,17,236,17.73107046839405,268,17,251,20.190442141402777,13,1022,0.0,8
2020-04-04 07:00:00+02:00,391,23,368,20.537782610304173,396,23,373,19.03159851440849,13,1022,0.0,8
2020-04-04 08:00:00+02:00,522,30,492,17.418929457126325,540,27,513,17.905003567944703,13,1022,0.0,8
2020-04-04 09:00:00+02:00,553,33,520,19.32438306591248,576,36,540,12.499771352819842,13,1022,0.0,8
2020-04-04 10:00:00+02:00,468,31,437,19.201560947119127,512,32,480,16.667622950500245,13,1022,0.0,8
2020-04-04 11:00:00+02:00,384,25,359,20.93762948810624,407,24,383,18.86836233630375,13,1022,0.0,8
2020-04-04 12:00:00+02:00,391,25,366,20.537782610304173,396,23,373,19.03159851440849,13,1022,0.0,8
2020-04-04 13:00:00+02:00,422,24,398,15.562162592523094,432,22,410,19.977965204645113,13,1022,0.0,8
2020-04-04 14:00:00+02:00,376,21,355,20.486350839145686,407,23,384,18.86836233630375,13,1022,0.0,8
2020-04-04 15:00:00+02:00,455,29,426,20.707907447169188,476,29,447,20.090041264055532,13,1022,0.0,8
2020-04-04 16:00:00+02:00,445,27,418,21.520045849832552,471,26,445,21.514046870792356,13,1022,0.0,8
2020-04-04 17:00:00+02:00,514,29,485,17.757565512121285,545,27,518,20.585179405284507,13,1022,0.0,8
2020-04-04 18:00:00+02:00,473,27,446,14.300214591159298,501,28,473,17.91816636651384,13,1022,0.0,8
2020-04-04 19:00:00+02:00,394,25,369,20.620478231973475,399,24,375,22.11505355738079,13,1022,0.0,8
2020-04-04 20:00:00+02:00,343,23,320,16.93402466287014,371,24,347,18.297011572558848,13,1022,0.0,8
2020-04-04 21:00:00+02:00,322,19,303,18.644637808692327,332,18,314,20.862138293674573,13,1022,0.0,8
2020-04-04 22:00:00+02:00,258,15,243,20.847323082118503,268,17,251,20.190442141402777,13,1022,0.0,8
2020-04-04 23:00:00+02:00,130,7,123,16.267882133132378,133,6,127,15.567856067550506,13,1022,0.0,8
2020-04-05 00:00:00+02:00,47,1,46,8.734704942588355,63,2,61,11.83290839187245,16,1020,0.0,14
2020-04-05 01:00:00+02:00,29,1,28,0.5419439371488394,40,1,39,6.907029621336792,16,1020,0.0,14
2020-04-05 02:00:00+02:00,31,1,30,0.3699528216625179,38,1,37,5.960450042509954,16,1020,0.0,14
2020-04-05 03:00:00+02:00,47,1,46,8.734704942588355,63,2,61,11.83290839187245,16,1020,0.0,14
2020-04-05 04:00:00+02:00,61,2,59,13.45123014142322,68,2,66,8.84385076442631,16,1020,0.0,14
2020-04-05 05:00:00+02:00,79,3,76,13.473204105951462,84,3,81,7.6306798135980785,16,1020,0.0,14
2020-04-05 06:00:00+02:00,134,4,130,14.696678321454899,172,6,166,18.863206387348974,16,1020,0.0,14
2020-04-05 07:00:00+02:00,202,7,195,21.075229783177793,236,7,229,18.261863976847756,16,1020,0.0,14
2020-04-05 08:00:00+02:00,252,10,242,19.00138202247206,291,12,279,14.14711867692869,16,1020,0.0,14
2020-04-05 09:00:00+02:00,277,11,266,19.768862676933345,322,11,311,18.644637808692327,16,1020,0.0,14
2020-04-05 10:00:00+02:00,231,8,223,18.808415660395674,318,13,305,22.522150292755875,16,1020,0.0,14
2020-04-05 11:00:00+02:00,197,8,189,19.118279085736297,206,8,198,20.90053052788098,16,1020,0.0,14
2020-04-05 12:00:00+02:00,186,7,179,20.400698976924794,234,8,226,18.523045519331724,16,1020,0.0,14
2020-04-05 13:00:00+02:00,204,8,196,20.27930898180519,279,10,269,20.757341864573803,16,1020,0.0,14
2020-04-05 14:00:00+02:00,188,7,181,19.664617237016223,225,7,218,16.518156382279376,16,1020,0.0,14
2020-04-05 15:00:00+02:00,236,10,226,18.261863976847756,263,10,253,18.06193495748254,16,1020,0.0,14
2020-04-05 16:00:00+02:00,220,8,212,20.77869221062603,229,7,222,20.858973540615885,16,1020,0.0,14
2020-04-05 17:00:00+02:00,257,10,247,18.99808160477331,329,13,316,20.177718732958198,16,1020,0.0,14
2020-04-05 18:00:00+02:00,245,9,236,17.30944248589229,327,14,313,19.796623391570257,16,1020,0.0,14
2020-04-05 19:00:00+02:00,200,7,193,21.668114478408352,231,7,224,18.808415660395674,16,1020,0.0,14
2020-04-05 20:00:00+02:00,179,7,172,21.74229179161351,197,7,190,19.118279085736297,16,1020,0.0,14
2020-04-05 21:00:00+02:00,154,6,148,19.868163821621103,161,5,156,19.39413115763897,16,1020,0.0,14
2020-04-05 22:00:00+02:00,127,5,122,18.022773693841014,152,6,146,18.686880121910534,16,1020,0.0,14
2020-04-05 23:00:00+02:00,59,2,57,11.512224289105106,84,3,81,7.6306798135980785,16,1020,0.0,14
2020-04-06 00:00:00+02:00,88,8,80,17.756927742208592,95,11,84,11.735389228725284,14,1017,0.0,10
2020-04-06 01:00:00+02:00,61,5,56,12.362973378192347,61,6,55,12.362973378192347,14,1017,0.0,10
2020-04-06 02:00:00+02:00,59,5,54,10.572210467564378,63,5,58,14.929801273937542,14,1017,0.0,10
2020-04-06 03:00:00+02:00,88,8,80,17.756927742208592,95,11,84,11.735389228725284,14,1017,0.0,10
2020-04-06 04:00:00+02:00,155,14,141,19.469409355748308,155,19,136,19.469409355748308,14,1017,0.0,10
2020-04-06 05:00:00+02:00,270,29,241,23.920073269237992,285,27,258,23.62629721954127,14,1017,0.0,10
2020-04-06 06:00:00+02:00,359,38,321,21.41163694321985,344,40,304,17.416933285982235,14,1017,0.0,10
2020-04-06 07:00:00+02:00,541,59,482,22.694770826128472,521,52,469,19.221358989967857,14,1017,0.0,10
2020-04-06 08:00:00+02:00,570,60,510,25.11924504296083,563,58,505,20.337981892053655,14,1017,0.0,10
2020-04-06 09:00:00+02:00,371,36,335,20.767700865402965,374,39,335,18.17629135420491,14,1017,0.0,10
2020-04-06 10:00:00+02:00,312,29,283,18.640393178431868,315,32,283,16.084372336057935,14,1017,0.0,10
2020-04-06 11:00:00+02:00,364,36,328,19.12804198058144,376,47,329,15.920759199358614,14,1017,0.0,10
2020-04-06 12:00:00+02:00,315,29,286,16.084372336057935,310,34,276,16.921651532922695,14,1017,0.0,10
2020-04-06 13:00:00+02:00,312,29,283,18.640393178431868,315,32,283,16.084372336057935,14,1017,0.0,10
2020-04-06 14:00:00+02:00,302,30,272,17.71336274061634,307,34,273,19.62844127124222,14,1017,0.0,10
2020-04-06 15:00:00+02:00,334,35,299,23.256671102053218,349,39,310,16.300891984453436,14,1017,0.0,10
2020-04-06 16:00:00+02:00,381,35,346,21.060383299923174,391,42,349,20.019115852021912,14,1017,0.0,10
2020-04-06 17:00:00+02:00,519,48,471,18.136209473828288,538,63,475,22.05606214078663,14,1017,0.0,10
2020-04-06 18:00:00+02:00,538,51,487,22.05606214078663,553,57,496,21.584774386830425,14,1017,0.0,10
2020-04-06 19:00:00+02:00,420,42,378,20.41205404512006,410,51,359,20.532450928302634,14,1017,0.0,10
